"_source/netflow/ipv4_src_addr","_source/netflow/in_bytes","_source/netflow/in_pkts","_source/netflow/l4_dst_port","_source/netflow/l4_src_port","_source/netflow/ipv4_dst_addr","_source/netflow/flow_seq_num","_source/netflow/tcp_flags","_source/@timestamp","Anomaly"
"192.168.1.102",2310,18,22,59874,"192.168.1.108",6290,27,2018-04-04 19:31:01,1
"192.168.1.102",2310,18,22,59894,"192.168.1.108",6297,27,2018-04-04 19:31:01,1
"192.168.1.102",2310,18,22,59890,"192.168.1.108",6303,27,2018-04-04 19:31:01,1
"192.168.1.102",2310,18,22,59900,"192.168.1.108",6305,27,2018-04-04 19:32:01,1
"192.168.1.102",2310,18,22,59906,"192.168.1.108",6311,27,2018-04-04 19:32:01,1
"192.168.1.102",2310,18,22,59912,"192.168.1.108",6311,27,2018-04-04 19:32:01,1
"192.168.1.102",2326,18,22,59926,"192.168.1.108",6318,27,2018-04-04 19:33:01,1
"192.168.1.102",2310,18,22,59930,"192.168.1.108",6325,27,2018-04-04 19:33:01,1
"192.168.1.102",2310,18,22,59806,"192.168.1.108",6248,27,2018-04-04 19:28:01,1
"192.168.1.102",2310,18,22,59808,"192.168.1.108",6254,27,2018-04-04 19:28:01,1
"192.168.1.102",2310,18,22,59812,"192.168.1.108",6254,27,2018-04-04 19:28:01,1
"192.168.1.102",2310,18,22,59814,"192.168.1.108",6254,27,2018-04-04 19:28:01,1
"192.168.1.102",2310,18,22,59954,"192.168.1.108",6342,27,2018-04-04 19:34:01,1
"192.168.1.102",2310,18,22,59946,"192.168.1.108",6336,27,2018-04-04 19:34:01,1
"192.168.1.102",2310,18,22,59950,"192.168.1.108",6336,27,2018-04-04 19:34:01,1
"192.168.1.102",2310,18,22,59952,"192.168.1.108",6336,27,2018-04-04 19:34:01,1
"192.168.1.102",2310,18,22,59868,"192.168.1.108",6282,27,2018-04-04 19:30:01,1
"192.168.1.102",2310,18,22,59870,"192.168.1.108",6282,27,2018-04-04 19:30:01,1
"192.168.1.102",2310,18,22,59784,"192.168.1.108",6240,27,2018-04-04 19:27:01,1
"192.168.1.102",2310,18,22,59786,"192.168.1.108",6240,27,2018-04-04 19:27:01,1
"192.168.1.102",2310,18,22,59774,"192.168.1.108",6233,27,2018-04-04 19:27:01,1
"192.168.1.102",2310,18,22,59844,"192.168.1.108",6276,27,2018-04-04 19:30:01,1
"192.168.1.102",2310,18,22,60170,"192.168.1.108",6489,27,2018-04-04 19:43:01,1
"192.168.1.102",2310,18,22,59986,"192.168.1.108",6362,27,2018-04-04 19:35:01,1
"192.168.1.102",2310,18,22,59988,"192.168.1.108",6362,27,2018-04-04 19:35:01,1
"192.168.1.102",2310,18,22,59970,"192.168.1.108",6349,27,2018-04-04 19:35:01,1
"192.168.1.102",2310,18,22,60100,"192.168.1.108",6443,27,2018-04-04 19:40:01,1
"192.168.1.102",2310,18,22,60102,"192.168.1.108",6443,27,2018-04-04 19:40:01,1
"192.168.1.102",2310,18,22,60096,"192.168.1.108",6437,27,2018-04-04 19:40:01,1
"192.168.1.102",2326,18,22,60112,"192.168.1.108",6449,27,2018-04-04 19:40:01,1
"192.168.1.102",2310,18,22,60052,"192.168.1.108",6407,27,2018-04-04 19:38:01,1
"192.168.1.102",2310,18,22,60046,"192.168.1.108",6401,27,2018-04-04 19:38:01,1
"192.168.1.102",2310,18,22,60060,"192.168.1.108",6415,27,2018-04-04 19:38:01,1
"192.168.1.102",2310,18,22,60050,"192.168.1.108",6401,27,2018-04-04 19:38:01,1
"192.168.1.102",2310,18,22,60062,"192.168.1.108",6415,27,2018-04-04 19:38:01,1
"192.168.1.102",2310,18,22,60072,"192.168.1.108",6420,27,2018-04-04 19:39:01,1
"192.168.1.102",2310,18,22,60084,"192.168.1.108",6427,27,2018-04-04 19:39:01,1
"192.168.1.102",2310,18,22,60074,"192.168.1.108",6420,27,2018-04-04 19:39:01,1
"192.168.1.102",2310,18,22,60086,"192.168.1.108",6433,27,2018-04-04 19:39:01,1
"192.168.1.102",2310,18,22,60018,"192.168.1.108",6382,27,2018-04-04 19:37:01,1
"192.168.1.102",2310,18,22,60020,"192.168.1.108",6382,27,2018-04-04 19:37:01,1
"192.168.1.102",2310,18,22,60022,"192.168.1.108",6382,27,2018-04-04 19:37:01,1
"192.168.1.102",2310,18,22,60024,"192.168.1.108",6382,27,2018-04-04 19:37:01,1
"192.168.1.102",2310,18,22,60152,"192.168.1.108",6477,27,2018-04-04 19:42:01,1
"192.168.1.102",2310,18,22,60142,"192.168.1.108",6471,27,2018-04-04 19:42:01,1
"192.168.1.102",2310,18,22,60148,"192.168.1.108",6471,27,2018-04-04 19:42:01,1
"192.168.1.102",2326,18,22,60156,"192.168.1.108",6477,27,2018-04-04 19:42:01,1
"192.168.1.102",2310,18,22,60158,"192.168.1.108",6477,27,2018-04-04 19:42:01,1
"192.168.1.102",2310,18,22,60016,"192.168.1.108",6376,27,2018-04-04 19:36:01,1
"192.168.1.102",2310,18,22,60000,"192.168.1.108",6370,27,2018-04-04 19:36:01,1
"192.168.1.102",2310,18,22,60116,"192.168.1.108",6451,27,2018-04-04 19:41:01,1
"192.168.1.102",2310,18,22,60118,"192.168.1.108",6451,27,2018-04-04 19:41:01,1
"192.168.1.102",2310,18,22,60136,"192.168.1.108",6465,27,2018-04-04 19:41:01,1
"192.168.1.102",2310,18,22,60282,"192.168.1.108",6560,27,2018-04-04 19:48:01,1
"192.168.1.102",2310,18,22,60300,"192.168.1.108",6579,27,2018-04-04 19:48:01,1
"192.168.1.102",2310,18,22,60302,"192.168.1.108",6579,27,2018-04-04 19:48:01,1
"192.168.1.102",2310,18,22,60198,"192.168.1.108",6508,27,2018-04-04 19:44:01,1
"192.168.1.102",2310,18,22,60200,"192.168.1.108",6508,27,2018-04-04 19:44:01,1
"192.168.1.102",2326,18,22,60210,"192.168.1.108",6514,27,2018-04-04 19:44:01,1
"192.168.1.102",2310,18,22,60344,"192.168.1.108",6604,27,2018-04-04 19:50:01,1
"192.168.1.102",2310,18,22,60332,"192.168.1.108",6598,27,2018-04-04 19:50:01,1
"192.168.1.102",2310,18,22,60334,"192.168.1.108",6598,27,2018-04-04 19:50:01,1
"192.168.1.102",2310,18,22,60336,"192.168.1.108",6598,27,2018-04-04 19:50:01,1
"192.168.1.102",2310,18,22,60350,"192.168.1.108",6610,27,2018-04-04 19:50:01,1
"192.168.1.102",2310,18,22,60354,"192.168.1.108",6610,27,2018-04-04 19:50:01,1
"192.168.1.102",2310,18,22,60232,"192.168.1.108",6530,27,2018-04-04 19:45:01,1
"192.168.1.102",2310,18,22,60326,"192.168.1.108",6590,27,2018-04-04 19:49:01,1
"192.168.1.102",2310,18,22,60230,"192.168.1.108",6524,27,2018-04-04 19:45:01,1
"192.168.1.102",2310,18,22,60426,"192.168.1.108",6662,27,2018-04-04 19:53:01,1
"192.168.1.102",2326,18,22,60404,"192.168.1.108",6643,27,2018-04-04 19:53:01,1
"192.168.1.102",2310,18,22,60422,"192.168.1.108",6662,27,2018-04-04 19:53:01,1
"192.168.1.102",2310,18,22,60542,"192.168.1.108",6735,27,2018-04-04 19:59:01,1
"192.168.1.102",2310,18,22,60554,"192.168.1.108",6740,27,2018-04-04 19:59:01,1
"192.168.1.102",2310,18,22,60560,"192.168.1.108",6747,27,2018-04-04 19:59:01,1
"192.168.1.102",2310,18,22,60564,"192.168.1.108",6747,27,2018-04-04 19:59:01,1
"192.168.1.102",2310,18,22,60462,"192.168.1.108",6688,27,2018-04-04 19:55:01,1
"192.168.1.102",2310,18,22,60454,"192.168.1.108",6681,27,2018-04-04 19:55:01,1
"192.168.1.102",2310,18,22,60456,"192.168.1.108",6681,27,2018-04-04 19:55:01,1
"192.168.1.102",2310,18,22,60470,"192.168.1.108",6694,27,2018-04-04 19:55:01,1
"192.168.1.102",2310,18,22,60506,"192.168.1.108",6710,27,2018-04-04 19:57:01,1
"192.168.1.102",2310,18,22,60498,"192.168.1.108",6710,27,2018-04-04 19:57:01,1
"192.168.1.102",2310,18,22,60510,"192.168.1.108",6717,27,2018-04-04 19:57:01,1
"192.168.1.102",2310,18,22,60502,"192.168.1.108",6710,27,2018-04-04 19:57:01,1
"192.168.1.102",2310,18,22,60536,"192.168.1.108",6730,27,2018-04-04 19:58:01,1
"192.168.1.102",2310,18,22,60528,"192.168.1.108",6724,27,2018-04-04 19:58:01,1
"192.168.1.102",2310,18,22,60524,"192.168.1.108",6724,27,2018-04-04 19:58:01,1
"192.168.1.102",2310,18,22,60440,"192.168.1.108",6673,27,2018-04-04 19:54:01,1
"192.168.1.102",2310,18,22,60400,"192.168.1.108",6638,27,2018-04-04 19:52:01,1
"192.168.1.102",2310,18,22,60392,"192.168.1.108",6638,27,2018-04-04 19:52:01,1
"192.168.1.102",2326,18,22,60578,"192.168.1.108",6761,27,2018-04-04 20:00:01,1
"192.168.1.102",2310,18,22,60580,"192.168.1.108",6761,27,2018-04-04 20:00:01,1
"192.168.1.102",2310,18,22,60588,"192.168.1.108",6761,27,2018-04-04 20:00:01,1
"192.168.1.102",2310,18,22,60476,"192.168.1.108",6697,27,2018-04-04 19:56:01,1
"192.168.1.102",2310,18,22,60490,"192.168.1.108",6703,27,2018-04-04 19:56:01,1
"192.168.1.102",2310,18,22,60744,"192.168.1.108",6863,27,2018-04-04 20:07:01,1
"192.168.1.102",2310,18,22,60760,"192.168.1.108",6877,27,2018-04-04 20:07:01,1
"192.168.1.102",2310,18,22,60756,"192.168.1.108",6877,27,2018-04-04 20:07:01,1
"192.168.1.102",2310,18,22,60738,"192.168.1.108",6863,27,2018-04-04 20:07:01,1
"192.168.1.102",2310,18,22,60748,"192.168.1.108",6870,27,2018-04-04 20:07:01,1
"192.168.1.102",2310,18,22,60746,"192.168.1.108",6863,27,2018-04-04 20:07:01,1
"192.168.1.102",2310,18,22,60620,"192.168.1.108",6787,27,2018-04-04 20:02:01,1
"192.168.1.102",2310,18,22,60628,"192.168.1.108",6787,27,2018-04-04 20:02:01,1
"192.168.1.102",2310,18,22,60640,"192.168.1.108",6793,27,2018-04-04 20:02:01,1
"192.168.1.102",2310,18,22,60704,"192.168.1.108",6838,27,2018-04-04 20:05:01,1
"192.168.1.102",2310,18,22,60698,"192.168.1.108",6831,27,2018-04-04 20:05:01,1
"192.168.1.102",2310,18,22,60712,"192.168.1.108",6844,27,2018-04-04 20:05:01,1
"192.168.1.102",2310,18,22,60784,"192.168.1.108",6887,27,2018-04-04 20:08:01,1
"192.168.1.102",2310,18,22,60770,"192.168.1.108",6881,27,2018-04-04 20:08:01,1
"192.168.1.102",2310,18,22,60736,"192.168.1.108",6862,27,2018-04-04 20:06:01,1
"192.168.1.102",2310,18,22,60688,"192.168.1.108",6829,27,2018-04-04 20:04:01,1
"192.168.1.102",2310,18,22,60794,"192.168.1.108",6894,27,2018-04-04 20:09:01,1
"192.168.1.102",2310,18,22,60806,"192.168.1.108",6906,27,2018-04-04 20:09:01,1
"192.168.1.102",2310,18,22,60800,"192.168.1.108",6901,27,2018-04-04 20:09:01,1
"192.168.1.102",2310,18,22,60802,"192.168.1.108",6901,27,2018-04-04 20:09:01,1
"192.168.1.102",2310,18,22,60982,"192.168.1.108",7035,27,2018-04-04 20:17:01,1
"192.168.1.102",2310,18,22,60996,"192.168.1.108",7055,27,2018-04-04 20:17:01,1
"192.168.1.102",2310,18,22,60946,"192.168.1.108",6994,27,2018-04-04 20:15:01,1
"192.168.1.102",2310,18,22,60934,"192.168.1.108",6987,27,2018-04-04 20:15:01,1
"192.168.1.102",2310,18,22,60866,"192.168.1.108",6938,27,2018-04-04 20:12:01,1
"192.168.1.102",2310,18,22,60832,"192.168.1.108",6916,27,2018-04-04 20:10:01,1
"192.168.1.102",2310,18,22,60812,"192.168.1.108",6910,27,2018-04-04 20:10:01,1
"192.168.1.102",2310,18,22,60894,"192.168.1.108",6962,27,2018-04-04 20:13:01,1
"192.168.1.102",2310,18,22,60904,"192.168.1.108",6968,27,2018-04-04 20:13:01,1
"192.168.1.102",2310,18,22,60966,"192.168.1.108",7021,27,2018-04-04 20:16:01,1
"192.168.1.102",2310,18,22,60972,"192.168.1.108",7027,27,2018-04-04 20:16:01,1
"192.168.1.102",2310,18,22,60836,"192.168.1.108",6923,27,2018-04-04 20:11:01,1
"192.168.1.102",2310,18,22,60852,"192.168.1.108",6930,27,2018-04-04 20:11:01,1
"192.168.1.102",2310,18,22,60840,"192.168.1.108",6923,27,2018-04-04 20:11:01,1
"192.168.1.102",2310,18,22,60858,"192.168.1.108",6936,27,2018-04-04 20:11:01,1
"192.168.1.102",2310,18,22,60926,"192.168.1.108",6980,27,2018-04-04 20:14:01,1
"192.168.1.102",2310,18,22,60928,"192.168.1.108",6980,27,2018-04-04 20:14:01,1
"192.168.1.102",2326,18,22,32938,"192.168.1.108",7160,27,2018-04-04 20:25:01,1
"192.168.1.102",2310,18,22,32940,"192.168.1.108",7160,27,2018-04-04 20:25:01,1
"192.168.1.102",2310,18,22,32954,"192.168.1.108",7173,27,2018-04-04 20:25:01,1
"192.168.1.102",2258,17,22,32798,"192.168.1.108",7078,27,2018-04-04 20:19:01,1
"192.168.1.102",2310,18,22,32804,"192.168.1.108",7078,27,2018-04-04 20:19:01,1
"192.168.1.102",2310,18,22,32806,"192.168.1.108",7085,27,2018-04-04 20:19:01,1
"192.168.1.102",2310,18,22,32916,"192.168.1.108",7152,27,2018-04-04 20:24:01,1
"192.168.1.102",2310,18,22,32926,"192.168.1.108",7152,27,2018-04-04 20:24:01,1
"192.168.1.102",2310,18,22,32922,"192.168.1.108",7152,27,2018-04-04 20:24:01,1
"192.168.1.102",2310,18,22,32918,"192.168.1.108",7152,27,2018-04-04 20:24:01,1
"192.168.1.102",2310,18,22,32868,"192.168.1.108",7118,27,2018-04-04 20:22:01,1
"192.168.1.102",2310,18,22,32880,"192.168.1.108",7124,27,2018-04-04 20:22:01,1
"192.168.1.102",2310,18,22,32898,"192.168.1.108",7138,27,2018-04-04 20:23:01,1
"192.168.1.102",2310,18,22,32896,"192.168.1.108",7131,27,2018-04-04 20:23:01,1
"192.168.1.102",2310,18,22,32906,"192.168.1.108",7144,27,2018-04-04 20:23:01,1
"192.168.1.102",2310,18,22,32846,"192.168.1.108",7103,27,2018-04-04 20:21:01,1
"192.168.1.102",2310,18,22,32866,"192.168.1.108",7118,27,2018-04-04 20:22:01,1
"192.168.1.102",2310,18,22,32872,"192.168.1.108",7118,27,2018-04-04 20:22:01,1
"192.168.1.102",2310,18,22,32768,"192.168.1.108",7056,27,2018-04-04 20:18:01,1
"192.168.1.102",2310,18,22,32786,"192.168.1.108",7068,27,2018-04-04 20:18:01,1
"192.168.1.102",2310,18,22,33114,"192.168.1.108",7271,27,2018-04-04 20:32:01,1
"192.168.1.102",2310,18,22,33106,"192.168.1.108",7271,27,2018-04-04 20:32:01,1
"192.168.1.102",2310,18,22,33120,"192.168.1.108",7277,27,2018-04-04 20:32:01,1
"192.168.1.102",2310,18,22,33108,"192.168.1.108",7271,27,2018-04-04 20:32:01,1
"192.168.1.102",2310,18,22,33126,"192.168.1.108",7277,27,2018-04-04 20:32:01,1
"192.168.1.102",2310,18,22,33128,"192.168.1.108",7283,27,2018-04-04 20:32:01,1
"192.168.1.102",2326,18,22,33048,"192.168.1.108",7234,27,2018-04-04 20:29:01,1
"192.168.1.102",2310,18,22,33056,"192.168.1.108",7240,27,2018-04-04 20:29:01,1
"192.168.1.102",2310,18,22,33032,"192.168.1.108",7221,27,2018-04-04 20:28:01,1
"192.168.1.102",2374,19,22,33022,"192.168.1.108",7221,27,2018-04-04 20:28:01,1
"192.168.1.102",2310,18,22,33010,"192.168.1.108",7215,27,2018-04-04 20:28:01,1
"192.168.1.102",2310,18,22,33014,"192.168.1.108",7215,27,2018-04-04 20:28:01,1
"192.168.1.102",2374,19,22,33018,"192.168.1.108",7215,27,2018-04-04 20:28:01,1
"192.168.1.102",2326,18,22,32972,"192.168.1.108",7183,27,2018-04-04 20:26:01,1
"192.168.1.102",2310,18,22,32962,"192.168.1.108",7177,27,2018-04-04 20:26:01,1
"192.168.1.102",2310,18,22,32960,"192.168.1.108",7177,27,2018-04-04 20:26:01,1
"192.168.1.102",2310,18,22,32994,"192.168.1.108",7200,27,2018-04-04 20:27:01,1
"192.168.1.102",2310,18,22,32988,"192.168.1.108",7193,27,2018-04-04 20:27:01,1
"192.168.1.102",2310,18,22,33136,"192.168.1.108",7284,27,2018-04-04 20:33:01,1
"192.168.1.102",2310,18,22,33068,"192.168.1.108",7245,27,2018-04-04 20:30:01,1
"192.168.1.102",2310,18,22,33064,"192.168.1.108",7245,27,2018-04-04 20:30:01,1
"192.168.1.102",2310,18,22,33066,"192.168.1.108",7245,27,2018-04-04 20:30:01,1
"192.168.1.102",2310,18,22,33074,"192.168.1.108",7251,27,2018-04-04 20:30:01,1
"192.168.1.102",2310,18,22,33142,"192.168.1.108",7292,27,2018-04-04 20:33:01,1
"192.168.1.102",2326,18,22,33254,"192.168.1.108",7366,27,2018-04-04 20:38:01,1
"192.168.1.102",2310,18,22,33290,"192.168.1.108",7386,27,2018-04-04 20:39:01,1
"192.168.1.102",2310,18,22,33294,"192.168.1.108",7392,27,2018-04-04 20:39:01,1
"192.168.1.102",2310,18,22,33240,"192.168.1.108",7357,27,2018-04-04 20:37:01,1
"192.168.1.102",2310,18,22,33190,"192.168.1.108",7326,27,2018-04-04 20:35:01,1
"192.168.1.102",2310,18,22,33334,"192.168.1.108",7416,27,2018-04-04 20:41:01,1
"192.168.1.102",2310,18,22,33342,"192.168.1.108",7423,27,2018-04-04 20:41:01,1
"192.168.1.102",2310,18,22,33346,"192.168.1.108",7423,27,2018-04-04 20:41:01,1
"192.168.1.102",2310,18,22,33312,"192.168.1.108",7403,27,2018-04-04 20:40:01,1
"192.168.1.102",2310,18,22,33304,"192.168.1.108",7397,27,2018-04-04 20:40:01,1
"192.168.1.102",2310,18,22,33322,"192.168.1.108",7403,27,2018-04-04 20:40:01,1
"192.168.1.102",2310,18,22,33168,"192.168.1.108",7312,27,2018-04-04 20:34:01,1
"192.168.1.102",2310,18,22,33158,"192.168.1.108",7306,27,2018-04-04 20:34:01,1
"192.168.1.102",2310,18,22,33214,"192.168.1.108",7342,27,2018-04-04 20:36:01,1
"192.168.1.102",2310,18,22,33220,"192.168.1.108",7342,27,2018-04-04 20:36:01,1
"192.168.1.102",2310,18,22,33202,"192.168.1.108",7338,27,2018-04-04 20:36:01,1
"192.168.1.102",2310,18,22,33352,"192.168.1.108",7427,27,2018-04-04 20:42:01,1
"192.168.1.102",2310,18,22,33366,"192.168.1.108",7433,27,2018-04-04 20:42:01,1
"192.168.1.102",2310,18,22,33386,"192.168.1.108",7445,27,2018-04-04 20:43:01,1
"192.168.1.102",2310,18,22,33394,"192.168.1.108",7453,27,2018-04-04 20:43:01,1
"192.168.1.102",2310,18,22,33376,"192.168.1.108",7439,27,2018-04-04 20:43:01,1
"192.168.1.102",2310,18,22,33384,"192.168.1.108",7445,27,2018-04-04 20:43:01,1
"192.168.1.102",2310,18,22,33408,"192.168.1.108",7465,27,2018-04-04 20:44:01,1
"192.168.1.102",2310,18,22,33396,"192.168.1.108",7459,27,2018-04-04 20:44:01,1
"192.168.1.102",2310,18,22,33412,"192.168.1.108",7465,27,2018-04-04 20:44:01,1
"192.168.1.102",2326,18,22,33424,"192.168.1.108",7474,27,2018-04-04 20:45:01,1
"192.168.1.102",2310,18,22,33420,"192.168.1.108",7474,27,2018-04-04 20:45:01,1
"192.168.1.102",2310,18,22,33458,"192.168.1.108",7495,27,2018-04-04 20:46:01,1
"192.168.1.102",2310,18,22,33464,"192.168.1.108",7503,27,2018-04-04 20:46:01,1
"192.168.1.102",2310,18,22,33474,"192.168.1.108",7507,27,2018-04-04 20:47:01,1
"192.168.1.102",2310,18,22,33486,"192.168.1.108",7519,27,2018-04-04 20:47:01,1
"192.168.1.102",2310,18,22,33488,"192.168.1.108",7519,27,2018-04-04 20:47:01,1
"192.168.1.102",2310,18,22,33508,"192.168.1.108",7534,27,2018-04-04 20:48:01,1
"192.168.1.102",2310,18,22,33514,"192.168.1.108",7534,27,2018-04-04 20:48:01,1
"192.168.1.102",2310,18,22,33528,"192.168.1.108",7545,27,2018-04-04 20:49:01,1
"192.168.1.102",2310,18,22,33522,"192.168.1.108",7538,27,2018-04-04 20:49:01,1
"192.168.1.102",1758,15,22,33784,"192.168.1.108",7554,31,2018-04-04 20:50:01,1
"192.168.1.102",2310,18,22,33550,"192.168.1.108",7560,27,2018-04-04 20:50:01,1
"192.168.1.102",1957,15,22,50662,"192.168.1.108",601,27,2018-04-04 00:03:01,1
"192.168.1.102",2310,18,22,55760,"192.168.1.108",1529,27,2018-04-04 16:42:01,1
"192.168.1.102",2310,18,22,55750,"192.168.1.108",1516,27,2018-04-04 16:42:01,1
"192.168.1.102",2310,18,22,55754,"192.168.1.108",1522,27,2018-04-04 16:42:01,1
"192.168.1.102",2310,18,22,55752,"192.168.1.108",1516,27,2018-04-04 16:42:01,1
"192.168.1.102",2310,18,22,55746,"192.168.1.108",1516,27,2018-04-04 16:42:01,1
"192.168.1.102",2310,18,22,55792,"192.168.1.108",1556,27,2018-04-04 16:43:01,1
"192.168.1.102",2310,18,22,55732,"192.168.1.108",1512,27,2018-04-04 16:41:01,1
"192.168.1.102",2310,18,22,55980,"192.168.1.108",1735,27,2018-04-04 16:49:01,1
"192.168.1.102",2310,18,22,55978,"192.168.1.108",1735,27,2018-04-04 16:49:01,1
"192.168.1.102",2310,18,22,55936,"192.168.1.108",1655,27,2018-04-04 16:47:01,1
"192.168.1.102",2310,18,22,55898,"192.168.1.108",1642,27,2018-04-04 16:47:01,1
"192.168.1.102",2310,18,22,55880,"192.168.1.108",1612,27,2018-04-04 16:46:01,1
"192.168.1.102",2310,18,22,55894,"192.168.1.108",1626,27,2018-04-04 16:46:01,1
"192.168.1.102",2310,18,22,55858,"192.168.1.108",1589,27,2018-04-04 16:45:01,1
"192.168.1.102",2310,18,22,55862,"192.168.1.108",1589,27,2018-04-04 16:45:01,1
"192.168.1.102",2310,18,22,55822,"192.168.1.108",1583,27,2018-04-04 16:45:01,1
"192.168.1.102",2310,18,22,55826,"192.168.1.108",1589,27,2018-04-04 16:45:01,1
"192.168.1.102",2258,17,22,55804,"192.168.1.108",1567,27,2018-04-04 16:44:01,1
"192.168.1.102",2310,18,22,55798,"192.168.1.108",1561,27,2018-04-04 16:44:01,1
"192.168.1.102",2310,18,22,55986,"192.168.1.108",1748,27,2018-04-04 16:50:01,1
"192.168.1.102",2310,18,22,55992,"192.168.1.108",1748,27,2018-04-04 16:50:01,1
"192.168.1.102",2310,18,22,56026,"192.168.1.108",1778,27,2018-04-04 16:51:01,1
"192.168.1.102",2310,18,22,56012,"192.168.1.108",1766,27,2018-04-04 16:51:01,1
"192.168.1.102",2310,18,22,55952,"192.168.1.108",1667,27,2018-04-04 16:48:01,1
"192.168.1.102",2310,18,22,55948,"192.168.1.108",1667,27,2018-04-04 16:48:01,1
"192.168.1.102",2310,18,22,55956,"192.168.1.108",1679,27,2018-04-04 16:48:01,1
"192.168.1.102",2310,18,22,56174,"192.168.1.108",1918,27,2018-04-04 16:57:01,1
"192.168.1.102",2310,18,22,56156,"192.168.1.108",1900,27,2018-04-04 16:57:01,1
"192.168.1.102",2310,18,22,56168,"192.168.1.108",1912,27,2018-04-04 16:57:01,1
"192.168.1.102",2310,18,22,56172,"192.168.1.108",1918,27,2018-04-04 16:57:01,1
"192.168.1.102",2310,18,22,56210,"192.168.1.108",1984,27,2018-04-04 16:59:01,1
"192.168.1.102",2310,18,22,56220,"192.168.1.108",1988,27,2018-04-04 16:59:01,1
"192.168.1.102",2310,18,22,56224,"192.168.1.108",1994,27,2018-04-04 16:59:01,1
"192.168.1.102",2310,18,22,56060,"192.168.1.108",1807,27,2018-04-04 16:53:01,1
"192.168.1.102",2310,18,22,56180,"192.168.1.108",1930,27,2018-04-04 16:58:01,1
"192.168.1.102",2310,18,22,56184,"192.168.1.108",1936,27,2018-04-04 16:58:01,1
"192.168.1.102",2310,18,22,56196,"192.168.1.108",1949,27,2018-04-04 16:58:01,1
"192.168.1.102",2258,17,22,56134,"192.168.1.108",1873,27,2018-04-04 16:56:01,1
"192.168.1.102",2310,18,22,56136,"192.168.1.108",1873,27,2018-04-04 16:56:01,1
"192.168.1.102",2310,18,22,56140,"192.168.1.108",1886,27,2018-04-04 16:56:01,1
"192.168.1.102",2310,18,22,56132,"192.168.1.108",1873,27,2018-04-04 16:56:01,1
"192.168.1.102",2310,18,22,56106,"192.168.1.108",1847,27,2018-04-04 16:55:01,1
"192.168.1.102",2310,18,22,56116,"192.168.1.108",1859,27,2018-04-04 16:55:01,1
"192.168.1.102",2310,18,22,56226,"192.168.1.108",2014,27,2018-04-04 17:00:01,1
"192.168.1.102",2310,18,22,56240,"192.168.1.108",2027,27,2018-04-04 17:00:01,1
"192.168.1.102",2310,18,22,56256,"192.168.1.108",2044,27,2018-04-04 17:01:01,1
"192.168.1.102",2310,18,22,56254,"192.168.1.108",2044,27,2018-04-04 17:01:01,1
"192.168.1.102",2310,18,22,56258,"192.168.1.108",2044,27,2018-04-04 17:01:01,1
"192.168.1.102",2310,18,22,56268,"192.168.1.108",2056,27,2018-04-04 17:01:01,1
"192.168.1.102",2310,18,22,56298,"192.168.1.108",2074,27,2018-04-04 17:02:01,1
"192.168.1.102",2310,18,22,56296,"192.168.1.108",2074,27,2018-04-04 17:02:01,1
"192.168.1.102",2310,18,22,56370,"192.168.1.108",2148,27,2018-04-04 17:06:01,1
"192.168.1.102",2310,18,22,56386,"192.168.1.108",2165,27,2018-04-04 17:06:01,1
"192.168.1.102",2310,18,22,56436,"192.168.1.108",2212,27,2018-04-04 17:08:01,1
"192.168.1.102",2310,18,22,56412,"192.168.1.108",2200,27,2018-04-04 17:08:01,1
"192.168.1.102",2310,18,22,56424,"192.168.1.108",2206,27,2018-04-04 17:08:01,1
"192.168.1.102",2310,18,22,56390,"192.168.1.108",2178,27,2018-04-04 17:07:01,1
"192.168.1.102",2310,18,22,56392,"192.168.1.108",2178,27,2018-04-04 17:07:01,1
"192.168.1.102",2310,18,22,56302,"192.168.1.108",2082,27,2018-04-04 17:03:01,1
"192.168.1.102",2310,18,22,56308,"192.168.1.108",2088,27,2018-04-04 17:03:01,1
"192.168.1.102",2310,18,22,56312,"192.168.1.108",2094,27,2018-04-04 17:03:01,1
"192.168.1.102",2310,18,22,56334,"192.168.1.108",2108,27,2018-04-04 17:04:00,1
"192.168.1.102",2310,18,22,56584,"192.168.1.108",2424,27,2018-04-04 17:15:01,1
"192.168.1.102",2310,18,22,56570,"192.168.1.108",2388,27,2018-04-04 17:14:01,1
"192.168.1.102",2310,18,22,56576,"192.168.1.108",2400,27,2018-04-04 17:14:01,1
"192.168.1.102",2310,18,22,56564,"192.168.1.108",2364,27,2018-04-04 17:14:01,1
"192.168.1.102",2310,18,22,56498,"192.168.1.108",2271,27,2018-04-04 17:11:01,1
"192.168.1.102",2310,18,22,56504,"192.168.1.108",2277,27,2018-04-04 17:11:01,1
